symbol,moneyness_bucket,tenor_bucket,c_j,phi_j,se_phi,t_stat_phi,p_value_phi,r2,n_obs,underlying,index
IO2409-C-3900.CFE,CW,MT,-0.5042004295285157,0.29962456078321503,0.1974972776859111,1.5171072953204023,0.14570235936401185,0.10804883078682181,21.0,CSI 300,000300.SH
IO2409-C-3900.CFE,DCW,ST,-1.732920880396987,0.18568513366388478,0.12815300046455938,1.4489331735563684,0.1752575364378069,0.16026735307267803,13.0,CSI 300,000300.SH
IO2409-C-4000.CFE,CW,LT,0.2843100248330289,-0.5637757964607976,0.17782473247990824,-3.170401488018527,0.003995135560410916,0.2867626548503299,27.0,CSI 300,000300.SH
IO2409-C-4000.CFE,DCW,MT,-0.07792995736310276,0.45333704041985945,0.20067486298336687,2.2590624140973485,0.05025354157931348,0.36185433177327875,11.0,CSI 300,000300.SH
IO2409-C-4100.CFE,CW,LT,0.1547077076374266,0.07004683318484856,0.27858908832772383,0.25143423098627454,0.8051315256156738,0.004495355703139969,16.0,CSI 300,000300.SH
IO2409-C-4100.CFE,DCW,LT,-0.09738815082773866,0.3052525088377779,0.2836506552488379,1.0761565439360234,0.3071346649895209,0.10379110846995832,12.0,CSI 300,000300.SH
IO2409-C-4100.CFE,DCW,MT,-0.2192697881393912,0.06639291609038811,0.29773018805762935,0.2229969239045956,0.8280269652705682,0.00494815679700733,12.0,CSI 300,000300.SH
IO2409-C-4200.CFE,DCW,LT,0.603583492927557,-0.0404086362868177,0.22670532730975698,-0.1782429939619623,0.8604188758090391,0.0016693436266579376,21.0,CSI 300,000300.SH
IO2409-C-4200.CFE,DCW,MT,1.185173950262037,0.15562302943701833,0.2880306242546929,0.5403002886922458,0.5997584109997084,0.025852493478457084,13.0,CSI 300,000300.SH
IO2409-P-2900.CFE,DPW,LT,-0.6231551640953481,0.4204434038750875,0.22811682477912737,1.8431056292414165,0.09240184436019923,0.23595397021736164,13.0,CSI 300,000300.SH
IO2409-P-2900.CFE,DPW,MT,-0.7904650951671917,0.2195897994851707,0.2292098616038604,0.9580294580199351,0.3500808427646865,0.04608036532343629,21.0,CSI 300,000300.SH
IO2409-P-2900.CFE,PW,ST,-2.3145498986544077,-0.28611794193773804,0.3272010597986468,-0.8744407555214201,0.40736218750225767,0.08724215211034847,10.0,CSI 300,000300.SH
IO2409-P-3000.CFE,DPW,LT,-0.7125919786435577,0.5510893329623003,0.32807539190531254,1.679764305886596,0.11242025928244614,0.1499132329629741,18.0,CSI 300,000300.SH
IO2409-P-3000.CFE,PW,MT,-0.4492622358043923,-0.21539394141439216,0.228752910674244,-0.9416008774687212,0.3613154590905691,0.05580876530460366,17.0,CSI 300,000300.SH
IO2409-P-3000.CFE,PW,ST,-0.10086134859077056,0.3614294340824369,0.23132249976523575,1.562448246276276,0.13774280785371776,0.13237959723058979,18.0,CSI 300,000300.SH
IO2409-P-3050.CFE,PW,MT,-0.8051441334534943,-0.2895134615337282,0.25391506636682815,-1.1401980421101576,0.28718740766027145,0.13978971672524587,10.0,CSI 300,000300.SH
IO2409-P-3050.CFE,PW,ST,-0.3394937824677188,-0.24069841079689175,0.22377227084755516,-1.0756400240531478,0.2955580788120003,0.05739948293221242,21.0,CSI 300,000300.SH
IO2409-P-3100.CFE,PW,LT,-0.21618701433684254,-0.35483049650354564,0.21190369102069304,-1.674489456952854,0.10960170674166914,0.12295761270141081,22.0,CSI 300,000300.SH
IO2409-P-3100.CFE,PW,MT,-0.3527267234269022,-0.17622261301717682,0.24156023676816046,-0.7295182989338929,0.47274512169789923,0.021693815258253313,26.0,CSI 300,000300.SH
IO2409-P-3100.CFE,PW,ST,0.28287533157980427,0.0370639032236419,0.248960016233308,0.14887492290693052,0.883512585988863,0.001383317698315678,18.0,CSI 300,000300.SH
IO2409-P-3150.CFE,ATM,ST,-0.13855371590903853,0.46437818833220335,0.2216527013466591,2.095071187993003,0.06564114598137916,0.32782263823673563,11.0,CSI 300,000300.SH
IO2409-P-3150.CFE,PW,MT,-0.5076348788145156,-0.0005450057751187412,0.19459063329561124,-0.0028007811367302495,0.9977866822653317,3.0170663878337223e-07,28.0,CSI 300,000300.SH
IO2409-P-3150.CFE,PW,ST,-0.09534284962808215,0.9488067941805112,0.1774754881993638,5.346128661523594,0.00032539256869717424,0.7408056753115259,12.0,CSI 300,000300.SH
IO2409-P-3200.CFE,ATM,ST,-0.01166221081497782,0.48176816612948925,0.19584964139539712,2.4598879155303464,0.02265357928942119,0.22368998171099042,23.0,CSI 300,000300.SH
IO2409-P-3200.CFE,PW,LT,0.0701077572395789,-0.009367092777465827,0.20773308847915392,-0.04509196318238833,0.9644071036533955,8.471303741153235e-05,26.0,CSI 300,000300.SH
IO2409-P-3200.CFE,PW,MT,0.10692142966860585,-0.14059023829239062,0.19783487955129433,-0.7106443444718179,0.4838821684975627,0.019800630453258306,27.0,CSI 300,000300.SH
IO2409-P-3250.CFE,ATM,MT,-0.03643487768512508,-0.24418743953632738,0.28729432966000124,-0.8499556528850091,0.4134670888246474,0.06162757584634737,13.0,CSI 300,000300.SH
IO2409-P-3250.CFE,ATM,ST,-0.03327152457580537,0.42220389570219863,0.19867079946385796,2.1251431858208516,0.04560814195212303,0.17699452192183884,23.0,CSI 300,000300.SH
IO2409-P-3250.CFE,PW,MT,-0.18131776972103486,0.11535435725021197,0.29064488317902426,0.396891065098018,0.6970374724464145,0.010392365729439357,17.0,CSI 300,000300.SH
IO2409-P-3300.CFE,ATM,MT,0.49397325592497504,-0.2985660593362963,0.19580426212416846,-1.5248190008599602,0.14037484872209965,0.08832161592389554,26.0,CSI 300,000300.SH
IO2409-P-3300.CFE,ATM,ST,0.15753327282236967,0.5053811717482336,0.19119591923123466,2.6432633802033165,0.015200979414797615,0.24964736902416673,23.0,CSI 300,000300.SH
IO2409-P-3300.CFE,PW,LT,0.3873669448024505,-0.2730577154737316,0.19676370041164296,-1.387744359871645,0.18854230482707865,0.129026917736503,15.0,CSI 300,000300.SH
IO2409-P-3350.CFE,ATM,MT,0.38672629086732757,-0.18125225873589235,0.1834255845526651,-0.9881514575947896,0.3315412029344856,0.033697831474046924,30.0,CSI 300,000300.SH
IO2409-P-3350.CFE,ATM,ST,0.3857879955557022,0.13535919869493584,0.22619272444422187,0.5984241934727429,0.5559571558690342,0.016767002788444785,23.0,CSI 300,000300.SH
IO2409-P-3400.CFE,ATM,LT,1.0431829276750757,-0.27840506118231706,0.2983408168449808,-0.9331779141939454,0.3727116869801782,0.08010627881501664,12.0,CSI 300,000300.SH
IO2409-P-3400.CFE,ATM,MT,0.7784650373888913,-0.09521587597504845,0.1869040262315906,-0.5094372651826535,0.614437559799873,0.00918367576838619,30.0,CSI 300,000300.SH
IO2409-P-3400.CFE,ATM,ST,0.18161732093553629,0.6766254863127933,0.20939650571664017,3.231312213148472,0.004001641750440122,0.3320903560057342,23.0,CSI 300,000300.SH
IO2409-P-3450.CFE,ATM,MT,0.6550357666866937,-0.11772853975892536,0.1866348798410867,-0.6307960219395604,0.533289359674329,0.014011725182291213,30.0,CSI 300,000300.SH
IO2409-P-3450.CFE,ATM,ST,0.11359873408809695,0.5754044887100414,0.2257146159714463,2.5492566630369744,0.021435446140417168,0.28884810145250706,18.0,CSI 300,000300.SH
IO2409-P-3500.CFE,ATM,LT,0.7251331698920553,-0.20159769098893293,0.27262602504100875,-0.7394660541252742,0.47384197518752114,0.04358159908642578,14.0,CSI 300,000300.SH
IO2409-P-3500.CFE,ATM,MT,0.7619089039125314,0.020105888847102505,0.192507493409654,0.10444211023161253,0.9175904985093127,0.0004038425634298459,29.0,CSI 300,000300.SH
IO2409-P-3500.CFE,CW,ST,-0.041936218217707856,0.7232340800569184,0.2313774346918241,3.125776206397168,0.0069418043768771885,0.3944404031819584,17.0,CSI 300,000300.SH
IO2409-P-3550.CFE,ATM,MT,0.5768262176719068,-0.13522628052190566,0.21201504658859596,-0.6378145452303918,0.5298937237155371,0.017379875318231486,25.0,CSI 300,000300.SH
IO2409-P-3550.CFE,CW,ST,-0.0976415849915466,0.11221668148981673,0.22965339137196697,0.4886349851810403,0.6301640293936174,0.011241904051983553,23.0,CSI 300,000300.SH
IO2409-P-3600.CFE,ATM,LT,0.3033310168070505,0.4929966925443522,0.2643539943807701,1.8649110776599418,0.0890745084238038,0.24022095265433208,13.0,CSI 300,000300.SH
IO2409-P-3600.CFE,ATM,MT,0.713017744311566,-0.033823051597414056,0.34993727711349787,-0.09665461158184632,0.9243707035141351,0.0006668488687089358,16.0,CSI 300,000300.SH
IO2409-P-3600.CFE,CW,MT,0.3620102493727038,0.18776469367567827,0.21985673335780465,0.8540320362629132,0.409812532518635,0.0572982541766035,14.0,CSI 300,000300.SH
IO2409-P-3600.CFE,CW,ST,0.4377735873690502,0.4171714313289146,0.20722874501272992,2.0130963554466734,0.0584930233566711,0.1757964180506606,21.0,CSI 300,000300.SH
IO2409-P-3650.CFE,CW,MT,0.007246693092751919,0.11781212495207075,0.2073043321457636,0.5683051759344447,0.5751071259430218,0.013278426225487472,26.0,CSI 300,000300.SH
IO2409-P-3650.CFE,CW,ST,-0.4808411881395375,0.33389561123375433,0.36240381578701975,0.921335804670392,0.371456628534927,0.05355966819770408,17.0,CSI 300,000300.SH
IO2409-P-3700.CFE,CW,LT,-0.021882852105886457,-0.26225774270560603,0.3182290921481598,-0.8241161766049508,0.43375430376592206,0.07825260598906814,10.0,CSI 300,000300.SH
IO2409-P-3700.CFE,CW,MT,-0.15062824690280613,0.1531722670955859,0.18421263384708614,0.8314970797428223,0.4127280146784614,0.024097384491575835,30.0,CSI 300,000300.SH
IO2409-P-3700.CFE,CW,ST,-0.1574832888437879,0.7408011533802368,0.24050467721708313,3.0801943727338763,0.007619243490157802,0.3874450085480493,17.0,CSI 300,000300.SH
IO2409-P-3750.CFE,CW,MT,-0.5009454536004797,0.00407382795357082,0.18450895245270652,0.022079296963192215,0.9825412980423897,1.7410245249149803e-05,30.0,CSI 300,000300.SH
IO2409-P-3750.CFE,CW,ST,-1.1330062019779887,0.21176722674044346,0.2851754027399072,0.742585877694314,0.47329245772529716,0.04773725893933978,13.0,CSI 300,000300.SH
IO2409-P-3800.CFE,CW,LT,-0.09374784282560317,0.3007624774263694,0.17401211622721238,1.7283996307110916,0.09859377568268325,0.12453911666173378,23.0,CSI 300,000300.SH
IO2409-P-3800.CFE,CW,MT,-0.1908748249146779,0.20746408622495233,0.22108666732733015,0.9383835250354157,0.3573958333949497,0.03539162748870284,26.0,CSI 300,000300.SH
IO2409-P-3800.CFE,CW,ST,1.0972232415398955,-0.3966559105557358,0.3192629899985385,-1.2424111875841028,0.24926735706489642,0.1617406319130188,10.0,CSI 300,000300.SH
IO2409-P-3850.CFE,CW,MT,-0.6871586048452295,0.08512396977609024,0.24029740545957096,0.3542442316981737,0.7265286570349128,0.005671692762555192,24.0,CSI 300,000300.SH
IO2409-P-3900.CFE,CW,LT,-0.12830238937500466,0.7017222086405218,0.1431010956794667,4.903681591735085,4.333112899470681e-05,0.4804789272870884,28.0,CSI 300,000300.SH
IO2409-P-3900.CFE,CW,MT,-0.5422027070603619,0.2660441818440427,0.1952225808145676,1.3627736132468462,0.1873901354303466,0.0812503643228929,23.0,CSI 300,000300.SH
IO2409-P-3900.CFE,DCW,ST,-2.234197011768995,-0.182465102659676,0.1836492289804835,-0.9935522390843615,0.3400534471691868,0.07600946719572177,14.0,CSI 300,000300.SH
IO2409-P-4000.CFE,CW,LT,0.2843100248330289,-0.5637757964607976,0.17782473247990824,-3.170401488018527,0.003995135560410916,0.2867626548503299,27.0,CSI 300,000300.SH
IO2409-P-4000.CFE,DCW,MT,-0.13680684255733144,0.2941552471157465,0.20349670368730827,1.4455037442166314,0.17891618886362723,0.17283463712465919,12.0,CSI 300,000300.SH
IO2409-P-4000.CFE,DCW,ST,-1.6709702138336195,-0.17570796480465167,0.2978735647951764,-0.5898743143772153,0.5697858692763011,0.03722224051610057,11.0,CSI 300,000300.SH
IO2409-P-4100.CFE,CW,LT,0.1547077076374266,0.07004683318484856,0.27858908832772383,0.25143423098627454,0.8051315256156738,0.004495355703139969,16.0,CSI 300,000300.SH
IO2409-P-4100.CFE,DCW,LT,-0.09738815082773866,0.3052525088377779,0.2836506552488379,1.0761565439360234,0.3071346649895209,0.10379110846995832,12.0,CSI 300,000300.SH
IO2409-P-4100.CFE,DCW,MT,0.1317504603624969,0.21636734868140978,0.270098360954522,0.8010687214715856,0.43559784724444306,0.041025632845429594,17.0,CSI 300,000300.SH
IO2409-P-4200.CFE,DCW,LT,0.603583492927557,-0.0404086362868177,0.22670532730975698,-0.1782429939619623,0.8604188758090391,0.0016693436266579376,21.0,CSI 300,000300.SH
IO2409-P-4200.CFE,DCW,MT,1.260116201636357,0.057758876805825234,0.28169390541608097,0.20504127244255235,0.840976732742292,0.00349126200292893,14.0,CSI 300,000300.SH
IO2410-C-2900.CFE,PW,ST,0.9518244722811491,-0.008255795228763699,0.318910400506587,-0.025887507010274438,0.9798563828549606,6.70118110368545e-05,12.0,CSI 300,000300.SH
IO2410-C-2950.CFE,PW,MT,0.43322877904127843,0.015406484543788762,0.34275566221748055,0.04494888412379678,0.9651295740190285,0.00022443874749311643,11.0,CSI 300,000300.SH
IO2410-C-2950.CFE,PW,ST,-0.35336499881997213,0.2729012807420706,0.2596169682093417,1.0511688917113349,0.3109877253257846,0.07315188710618603,16.0,CSI 300,000300.SH
IO2410-C-3000.CFE,PW,MT,0.3137034270635717,0.03126635281685396,0.24886412879571673,0.12563623760545795,0.9015849948940889,0.0009855567321688241,18.0,CSI 300,000300.SH
IO2410-C-3000.CFE,PW,ST,-0.23061943395553586,-0.4787346372626634,0.2866159570909175,-1.6703000144224487,0.11558876924709426,0.15682504133578734,17.0,CSI 300,000300.SH
IO2410-C-3050.CFE,PW,MT,-0.07279230174598393,0.2696750518881973,0.21329043932482414,1.2643560243106065,0.22063887970382084,0.07401389167373529,22.0,CSI 300,000300.SH
IO2410-C-3050.CFE,PW,ST,-0.1701971486225572,0.7624556248509009,0.3087076561142859,2.4698306302083872,0.03311446211699779,0.3788844312204913,12.0,CSI 300,000300.SH
IO2410-C-3100.CFE,ATM,ST,-0.11226552560823128,0.3610841299349319,0.3023601084187548,1.1942188135309404,0.25995018313409757,0.12481522685696356,12.0,CSI 300,000300.SH
IO2410-C-3100.CFE,PW,MT,-0.04073002138945363,0.5187414055445865,0.17866754452444433,2.9033891237790814,0.008241033388832114,0.27702136915000974,24.0,CSI 300,000300.SH
IO2410-C-3150.CFE,ATM,ST,0.1087383566471785,0.42148425603624373,0.2430212128952045,1.734351709527497,0.10480837703720468,0.17685678051612108,16.0,CSI 300,000300.SH
IO2410-C-3150.CFE,PW,MT,-0.09095758023870514,0.6200062982628575,0.2086552344832168,2.971438985455827,0.007545197665687895,0.3062649392627763,22.0,CSI 300,000300.SH
IO2410-C-3200.CFE,ATM,MT,0.07561750996392069,0.2668090245379491,0.23902218692840618,1.1162521269118244,0.28079821910239655,0.07224964929600641,18.0,CSI 300,000300.SH
IO2410-C-3200.CFE,ATM,ST,0.15557149336214157,0.711906478499997,0.18536140973855034,3.8406401823558154,0.001443533809455645,0.4796835450074821,18.0,CSI 300,000300.SH
IO2410-C-3250.CFE,ATM,MT,0.2249353086142601,-0.3275181735678353,0.20699350345275697,-1.5822630570750555,0.12853458676885332,0.10651819414549468,23.0,CSI 300,000300.SH
IO2410-C-3250.CFE,ATM,ST,0.46839639838606384,0.039742498338258825,0.24052186063479947,0.16523445408815682,0.8707084257698482,0.0016034498088211002,19.0,CSI 300,000300.SH
IO2410-C-3300.CFE,ATM,MT,0.1427649870731213,0.512968288527789,0.17193117646269176,2.9835676058384943,0.006452603403397769,0.2705538693826276,26.0,CSI 300,000300.SH
IO2410-C-3300.CFE,ATM,ST,0.26523617639898034,0.45408379159030987,0.23417687385511593,1.9390633418022707,0.06927625202523224,0.18111621796342214,19.0,CSI 300,000300.SH
IO2410-C-3350.CFE,ATM,MT,0.1975283240022918,0.2963674559235691,0.19308131438106713,1.5349359769669657,0.13787849679467354,0.08939239299860102,26.0,CSI 300,000300.SH
IO2410-C-3350.CFE,ATM,ST,0.269291372418893,-0.012661523664717525,0.16475484870547474,-0.07685068915544935,0.9402581873626702,0.0005902542365370245,12.0,CSI 300,000300.SH
IO2410-C-3400.CFE,ATM,MT,0.11822120512783728,0.4327464782094057,0.18411753510264395,2.3503816622797675,0.027309501550852783,0.18711011230847185,26.0,CSI 300,000300.SH
IO2410-C-3400.CFE,ATM,ST,0.32798192395747106,-0.3522290819730146,0.23614847083447768,-1.4915577506318078,0.17000965641484325,0.19820001415783706,11.0,CSI 300,000300.SH
IO2410-C-3450.CFE,ATM,MT,0.15100025243684553,0.1556575175490682,0.21218512690275937,0.7335929705403115,0.4709428515640586,0.023877666976645284,24.0,CSI 300,000300.SH
IO2410-C-3450.CFE,CW,ST,-0.4711865746940799,0.39078118605181683,0.2588817435808518,1.5094968870594434,0.155088544188654,0.14913563465795276,15.0,CSI 300,000300.SH
IO2410-C-3500.CFE,ATM,MT,0.14229642858957556,0.2973790974701343,0.22917254407098658,1.297620963609064,0.21880784427415995,0.12305190691413814,14.0,CSI 300,000300.SH
IO2410-C-3500.CFE,CW,MT,-0.001576504607300383,-0.22466994936437312,0.2786485380826697,-0.8062843283165471,0.43883265338270244,0.061041188234415844,12.0,CSI 300,000300.SH
IO2410-C-3500.CFE,CW,ST,-0.2926334415061156,0.3825499976047972,0.3000067990079947,1.2751377597765803,0.22457835301768714,0.11117044581124158,15.0,CSI 300,000300.SH
IO2410-C-3550.CFE,CW,MT,-0.048441923189716476,0.5996895497889456,0.17661030487881382,3.3955524294034802,0.0034407374122037196,0.4041313250848485,19.0,CSI 300,000300.SH
IO2410-C-3550.CFE,CW,ST,-0.24620107442817546,0.6521661274703603,0.19932400471295467,3.271889546919052,0.006679781328613284,0.47148813261947686,14.0,CSI 300,000300.SH
IO2410-C-3600.CFE,CW,MT,0.0625936595732221,0.4008821029641288,0.19725644094918993,2.0322890397651934,0.05437045286303803,0.15806227813512597,24.0,CSI 300,000300.SH
IO2410-C-3600.CFE,CW,ST,0.26275742644008343,0.6735949691622665,0.44248992386224617,1.522283181688826,0.1538452851600594,0.1618558405624907,14.0,CSI 300,000300.SH
IO2410-C-3650.CFE,CW,MT,-0.03532944659769004,0.518082007142996,0.18566060365640719,2.7904789542846933,0.011292229637169315,0.28023307535380637,22.0,CSI 300,000300.SH
IO2410-C-3700.CFE,CW,MT,-0.05806398565662199,-0.0036395077780931994,0.1954234817447151,-0.01862369734486436,0.9852952643466044,1.4451545433002977e-05,26.0,CSI 300,000300.SH
IO2410-C-3750.CFE,CW,MT,-0.0160141045083361,-0.5368042786820078,0.290847138359203,-1.8456577627352893,0.0797992783186079,0.14553476507889196,22.0,CSI 300,000300.SH
IO2410-C-3800.CFE,CW,MT,0.11153516295553151,0.5717141941369563,0.2201015311956169,2.597502121095382,0.018194656783975915,0.2726396153414794,20.0,CSI 300,000300.SH
IO2410-C-3850.CFE,CW,MT,0.1363113397164623,0.2500683394938499,0.3558806113461811,0.702674805879203,0.49685979340219655,0.04295828619334596,13.0,CSI 300,000300.SH
IO2410-C-3900.CFE,DCW,MT,0.1729678268905434,0.49252681154544925,0.550222738883311,0.8951407797959117,0.39684455317129375,0.09104099487250672,10.0,CSI 300,000300.SH
IO2410-P-2900.CFE,PW,ST,0.9518244722811491,-0.008255795228763699,0.318910400506587,-0.025887507010274438,0.9798563828549606,6.70118110368545e-05,12.0,CSI 300,000300.SH
IO2410-P-2950.CFE,PW,MT,0.43322877904127843,0.015406484543788762,0.34275566221748055,0.04494888412379678,0.9651295740190285,0.00022443874749311643,11.0,CSI 300,000300.SH
IO2410-P-2950.CFE,PW,ST,-0.35336499881997213,0.2729012807420706,0.2596169682093417,1.0511688917113349,0.3109877253257846,0.07315188710618603,16.0,CSI 300,000300.SH
IO2410-P-3000.CFE,PW,MT,0.3137034270635717,0.03126635281685396,0.24886412879571673,0.12563623760545795,0.9015849948940889,0.0009855567321688241,18.0,CSI 300,000300.SH
IO2410-P-3000.CFE,PW,ST,-0.23061943395553586,-0.4787346372626634,0.2866159570909175,-1.6703000144224487,0.11558876924709426,0.15682504133578734,17.0,CSI 300,000300.SH
IO2410-P-3050.CFE,PW,MT,-0.07279230174598393,0.2696750518881973,0.21329043932482414,1.2643560243106065,0.22063887970382084,0.07401389167373529,22.0,CSI 300,000300.SH
IO2410-P-3050.CFE,PW,ST,-0.1701971486225572,0.7624556248509009,0.3087076561142859,2.4698306302083872,0.03311446211699779,0.3788844312204913,12.0,CSI 300,000300.SH
IO2410-P-3100.CFE,ATM,ST,-0.11226552560823128,0.3610841299349319,0.3023601084187548,1.1942188135309404,0.25995018313409757,0.12481522685696356,12.0,CSI 300,000300.SH
IO2410-P-3100.CFE,PW,MT,-0.04073002138945363,0.5187414055445865,0.17866754452444433,2.9033891237790814,0.008241033388832114,0.27702136915000974,24.0,CSI 300,000300.SH
IO2410-P-3150.CFE,ATM,ST,0.1087383566471785,0.42148425603624373,0.2430212128952045,1.734351709527497,0.10480837703720468,0.17685678051612108,16.0,CSI 300,000300.SH
IO2410-P-3150.CFE,PW,MT,-0.09095758023870514,0.6200062982628575,0.2086552344832168,2.971438985455827,0.007545197665687895,0.3062649392627763,22.0,CSI 300,000300.SH
IO2410-P-3200.CFE,ATM,MT,0.07561750996392069,0.2668090245379491,0.23902218692840618,1.1162521269118244,0.28079821910239655,0.07224964929600641,18.0,CSI 300,000300.SH
IO2410-P-3200.CFE,ATM,ST,0.15557149336214157,0.711906478499997,0.18536140973855034,3.8406401823558154,0.001443533809455645,0.4796835450074821,18.0,CSI 300,000300.SH
IO2410-P-3250.CFE,ATM,MT,0.2249353086142601,-0.3275181735678353,0.20699350345275697,-1.5822630570750555,0.12853458676885332,0.10651819414549468,23.0,CSI 300,000300.SH
IO2410-P-3250.CFE,ATM,ST,0.46839639838606384,0.039742498338258825,0.24052186063479947,0.16523445408815682,0.8707084257698482,0.0016034498088211002,19.0,CSI 300,000300.SH
IO2410-P-3300.CFE,ATM,MT,0.1427649870731213,0.512968288527789,0.17193117646269176,2.9835676058384943,0.006452603403397769,0.2705538693826276,26.0,CSI 300,000300.SH
IO2410-P-3300.CFE,ATM,ST,0.26523617639898034,0.45408379159030987,0.23417687385511593,1.9390633418022707,0.06927625202523224,0.18111621796342214,19.0,CSI 300,000300.SH
IO2410-P-3350.CFE,ATM,MT,0.1975283240022918,0.2963674559235691,0.19308131438106713,1.5349359769669657,0.13787849679467354,0.08939239299860102,26.0,CSI 300,000300.SH
IO2410-P-3350.CFE,ATM,ST,0.269291372418893,-0.012661523664717525,0.16475484870547474,-0.07685068915544935,0.9402581873626702,0.0005902542365370245,12.0,CSI 300,000300.SH
IO2410-P-3400.CFE,ATM,MT,0.11822120512783728,0.4327464782094057,0.18411753510264395,2.3503816622797675,0.027309501550852783,0.18711011230847185,26.0,CSI 300,000300.SH
IO2410-P-3400.CFE,ATM,ST,0.32798192395747106,-0.3522290819730146,0.23614847083447768,-1.4915577506318078,0.17000965641484325,0.19820001415783706,11.0,CSI 300,000300.SH
IO2410-P-3450.CFE,ATM,MT,0.15100025243684553,0.1556575175490682,0.21218512690275937,0.7335929705403115,0.4709428515640586,0.023877666976645284,24.0,CSI 300,000300.SH
IO2410-P-3450.CFE,CW,ST,-0.4711865746940799,0.39078118605181683,0.2588817435808518,1.5094968870594434,0.155088544188654,0.14913563465795276,15.0,CSI 300,000300.SH
IO2410-P-3500.CFE,ATM,MT,0.14229642858957556,0.2973790974701343,0.22917254407098658,1.297620963609064,0.21880784427415995,0.12305190691413814,14.0,CSI 300,000300.SH
IO2410-P-3500.CFE,CW,MT,-0.001576504607300383,-0.22466994936437312,0.2786485380826697,-0.8062843283165471,0.43883265338270244,0.061041188234415844,12.0,CSI 300,000300.SH
IO2410-P-3500.CFE,CW,ST,-0.2926334415061156,0.3825499976047972,0.3000067990079947,1.2751377597765803,0.22457835301768714,0.11117044581124158,15.0,CSI 300,000300.SH
IO2410-P-3550.CFE,CW,MT,-0.048441923189716476,0.5996895497889456,0.17661030487881382,3.3955524294034802,0.0034407374122037196,0.4041313250848485,19.0,CSI 300,000300.SH
IO2410-P-3550.CFE,CW,ST,-0.24620107442817546,0.6521661274703603,0.19932400471295467,3.271889546919052,0.006679781328613284,0.47148813261947686,14.0,CSI 300,000300.SH
IO2410-P-3600.CFE,CW,MT,0.0625936595732221,0.4008821029641288,0.19725644094918993,2.0322890397651934,0.05437045286303803,0.15806227813512597,24.0,CSI 300,000300.SH
IO2410-P-3600.CFE,CW,ST,0.26275742644008343,0.6735949691622665,0.44248992386224617,1.522283181688826,0.1538452851600594,0.1618558405624907,14.0,CSI 300,000300.SH
IO2410-P-3650.CFE,CW,MT,-0.03532944659769004,0.518082007142996,0.18566060365640719,2.7904789542846933,0.011292229637169315,0.28023307535380637,22.0,CSI 300,000300.SH
IO2410-P-3650.CFE,CW,ST,0.016695092887197373,0.3496598482246027,0.14793990006808638,2.363526324295736,0.04570594453886976,0.41116967056450193,10.0,CSI 300,000300.SH
IO2410-P-3700.CFE,CW,MT,-0.05806398565662199,-0.0036395077780931994,0.1954234817447151,-0.01862369734486436,0.9852952643466044,1.4451545433002977e-05,26.0,CSI 300,000300.SH
IO2410-P-3750.CFE,CW,MT,-0.0160141045083361,-0.5368042786820078,0.290847138359203,-1.8456577627352893,0.0797992783186079,0.14553476507889196,22.0,CSI 300,000300.SH
IO2410-P-3800.CFE,CW,MT,0.11153516295553151,0.5717141941369563,0.2201015311956169,2.597502121095382,0.018194656783975915,0.2726396153414794,20.0,CSI 300,000300.SH
IO2410-P-3850.CFE,CW,MT,0.1363113397164623,0.2500683394938499,0.3558806113461811,0.702674805879203,0.49685979340219655,0.04295828619334596,13.0,CSI 300,000300.SH
IO2410-P-3900.CFE,DCW,MT,0.39925941440965523,-0.43803785220455727,0.2760981205890711,-1.5865296412376095,0.14370264862159965,0.2010913924058828,12.0,CSI 300,000300.SH
IO2411-C-2800.CFE,DPW,ST,0.2501994004881388,-0.25861580102530063,0.2616329157651986,-0.9884681377682399,0.34096510339424496,0.0699051597477841,15.0,CSI 300,000300.SH
IO2411-C-2850.CFE,DPW,ST,-0.2080923362196075,0.24235434828777147,0.34582540298218595,0.7007997278333412,0.4994093255437244,0.046812947180917996,12.0,CSI 300,000300.SH
IO2411-C-2900.CFE,DPW,ST,0.13025549332314323,0.06436685727372632,0.2681569278681759,0.24003428807690033,0.8135530692878075,0.0038263997232056424,17.0,CSI 300,000300.SH
IO2411-C-2900.CFE,PW,MT,-0.24713926638259423,-0.03176831355840322,0.9559853126941592,-0.03323096404993264,0.9742157245699176,0.00012268461016051724,11.0,CSI 300,000300.SH
IO2411-C-2950.CFE,DPW,ST,-0.0070399461318075285,0.2578583206893161,0.2662691242334548,0.9684123964115178,0.3456716267774657,0.04952114035711419,20.0,CSI 300,000300.SH
IO2411-C-2950.CFE,PW,MT,-0.04533059003259093,0.7783346573443606,0.20867318712226476,3.729921740680189,0.0012369540370979195,0.3984930737693817,23.0,CSI 300,000300.SH
IO2411-C-3000.CFE,DPW,ST,-0.5138627170174407,0.39941334298698117,0.2894814800593383,1.379754390177599,0.1893014108477567,0.1197029321816162,16.0,CSI 300,000300.SH
IO2411-C-3000.CFE,PW,MT,-0.05980318786352105,0.43944405946286014,0.21567615177140623,2.037518083726865,0.05439501929897284,0.16505907211693494,23.0,CSI 300,000300.SH
IO2411-C-3050.CFE,DPW,ST,-0.21784481588995155,-0.4523845362258604,0.33837215070431553,-1.3369437623168163,0.20256066451396143,0.11321791524082014,16.0,CSI 300,000300.SH
