target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-04 10:40:00,000300.SH,20230217,-0.0002348683736492,1.0,0.0094433417645667,-2.7415985136204828e-05,-0.0040252812718361,2.404025060726652e-06,success,,22,22,-0.1547520717577513,0.117892123329489,1196058909.270145,6.419883511912538e-05,False,-2.5970376314123572e-08,True,False
2023-01-04 11:20:00,000300.SH,20230217,-0.0001159117278916,1.0,0.0106663851123759,-3.61558259878683e-05,-0.0060093672511412,9.136276121845176e-06,success,,22,22,-0.1548651647609392,0.1177790303263011,1193592890.9649398,0.000151609785255,False,1.2690292637548242e-09,False,False
2023-01-04 13:10:00,000300.SH,20230217,-0.0001625272153071,1.0,0.0096087411378203,-3.062167323612165e-05,-0.0053889658942933,7.052453639652168e-06,success,,22,22,-0.152430411271217,0.1202137838160232,1104003627.1908467,0.0001153819226171,False,-2.1101416605128204e-09,True,False
2023-01-04 13:50:00,000300.SH,20230217,-0.0001077318174753,1.0,0.0046598977006204,-1.3429603003777409e-05,-0.0056194325164109,7.754140636983835e-06,success,,22,22,-0.1512225235743254,0.1214216715129149,1668935953.6667738,8.836469196053349e-05,False,-1.0147470498213368e-09,True,False
2023-01-04 14:30:00,000300.SH,20230217,-4.37819080256597e-05,1.0,0.0049477836154586,-1.687846798927088e-05,-0.0066910333552278,1.1335221242344038e-05,success,,22,22,-0.1532635655838811,0.1193806295033593,1746205448.172819,0.0001961171136638,False,4.5756725957938445e-10,False,False
2023-01-04 10:00:00,000300.SH,20230317,-0.0032137639481824,1.0,-0.0179087013252715,0.0001586526793275,0.0057627277800277,-6.458365747628552e-05,success,,29,29,-0.2328482093308353,0.2451875916121646,11232553.208447771,0.0002911463641062,False,-1.4657948490349284e-05,True,False
2023-01-04 10:40:00,000300.SH,20230317,-0.003694517665657,1.0,-0.0097572136866951,6.678262771158728e-05,0.008697894239756,-7.756575686665852e-05,success,,30,30,-0.2350970185781135,0.2429387823648862,10479237.405360086,0.0003097552522469,False,-2.2768509782355055e-05,True,False
2023-01-04 11:20:00,000300.SH,20230317,-0.0044006346482541,1.0,-0.0103063675889839,9.659808515303576e-05,0.0130301546001346,-0.0001036570038108,success,,29,29,-0.2349192242847629,0.2431165766582368,10236469.371470325,0.0002808582698791,False,-4.09679157195792e-05,True,False
2023-01-04 13:10:00,000300.SH,20230317,-0.0054630237243236,1.0,-0.0239093663614556,0.0002526787763619,0.0209440789646579,-0.000150886048117,success,,30,30,-0.2326783194829012,0.2453574814600986,10628204.320043866,0.0001845277781013,False,-8.943093055339143e-05,True,False
2023-01-04 13:50:00,000300.SH,20230317,-0.0038481803946119,1.0,-0.0261924908649218,0.0001979337018465,0.0128956069839578,-0.000106077725215,success,,30,30,-0.2309740731005846,0.2470617278424154,13158741.11637888,0.0001862958130976,False,-3.583208540048625e-05,True,False
2023-01-04 14:30:00,000300.SH,20230317,-0.0051939056086562,1.0,-0.0248649866007675,0.0002456852120742,0.0211348245591095,-0.0001522022845297,success,,30,30,-0.2330955473124573,0.2449402536305425,11806616.625989214,0.0001524279181931,False,-8.618790209621584e-05,True,False
2023-01-04 10:00:00,000852.SH,20230120,-0.0025681455817947,1.0,-0.0065492609830872,3.603364339472705e-05,0.0176131794983576,-2.196036661379981e-05,success,,21,21,-0.1564048983513248,0.1537500299525143,192020933.04704887,3.160892769033573e-05,False,-1.6284435582241227e-05,True,False
2023-01-04 10:40:00,000852.SH,20230120,-0.0010591829891586,1.0,0.0099229010042333,-1.72781800635075e-05,0.0035255892210045,-4.251047995579861e-06,success,,21,21,-0.1560278044670467,0.1541271238367927,146383992.57644734,0.0001831052028221,False,-4.910646426643052e-07,True,False
2023-01-04 11:20:00,000852.SH,20230120,-0.0004089738759974,1.0,-0.0030471569584529,7.082584029788247e-06,-0.0006556466266111,-2.6072433607456103e-08,success,,21,21,-0.1559903312554032,0.1541645970484361,252931391.64988023,0.0002139660817783,False,-2.9229998044470916e-09,True,False
2023-01-04 13:10:00,000852.SH,20230120,-0.0012489794590661,1.0,-0.0001101556602934,1.921781155611624e-05,0.0055323479508207,-6.863067614066191e-06,success,,21,21,-0.1526145664404647,0.1575403618633748,178945457.9364865,7.88679054093864e-05,False,-1.1541396149998091e-06,True,False
2023-01-04 13:50:00,000852.SH,20230120,-0.0026427091926787,1.0,0.0041164719163117,4.307656672237884e-05,0.0159851465068428,-1.8016177722249808e-05,success,,21,21,-0.1497193339609134,0.1604355943429261,155688884.58699578,4.940254325896089e-05,False,-1.3872133454951085e-05,True,False
