target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-11-21 11:20:00,000300.SH,20231215,-0.0004388563731873,1.0,-0.0268734401384042,3.501296718042948e-05,0.0023520705907056,-4.975566585580135e-06,success,,19,19,-0.1060257839254892,0.2413755232279139,680455423.3731841,0.000336344961139,False,-1.8106146473982669e-07,True,False
2023-11-21 10:40:00,000300.SH,20231215,-0.0001713538010152,1.0,-0.0088647682191146,8.911262360815632e-06,-0.0012090645365541,-1.4929535707984025e-07,success,,16,16,-0.0903426349456159,0.1144517777003972,7028041981.7235365,7.533495046085707e-05,False,-6.090462160478363e-09,True,False
2023-11-21 13:50:00,000300.SH,20231215,-0.0001615264687746,1.0,-0.0127842589108361,1.5246281926238608e-05,-0.0009161025330761,-5.108059069003451e-07,success,,15,15,-0.0742947347736859,0.1154618005077867,13849095735.208374,7.15640983894304e-05,False,-7.923042627046486e-09,True,False
2023-11-21 10:00:00,000300.SH,20240119,-0.001283477513133,1.0,0.0200595048317026,-0.0001315450661663,0.0034785920175802,-2.3013577993008176e-05,success,,18,18,-0.1566009252712258,0.0982913243575642,993746384.3794236,3.3763988376140706e-05,False,-1.863321828336597e-06,True,False
2023-11-21 10:40:00,000300.SH,20240119,-0.0016930670268092,1.0,0.0373432137267849,-0.0001882442827564,0.0071991827361531,-3.321779592966167e-05,success,,17,17,-0.1544468780756925,0.1004453715530972,843961928.6761774,3.064599691010781e-05,False,-4.367801698301402e-06,True,False
2023-11-21 11:20:00,000300.SH,20240119,-0.0011030651786912,1.0,0.033456650421927,-0.0001554146668832,0.0032098313140123,-2.11588610625313e-05,success,,18,18,-0.1550258240237588,0.0998664256050312,985544769.7420183,5.185315876518221e-05,False,-1.4010191461605627e-06,True,False
2023-11-21 13:10:00,000300.SH,20240119,-0.0007996985264933,1.0,0.0145963607277213,-7.558969780444357e-05,0.0002856826707503,-1.1276108747086933e-05,success,,18,18,-0.1548584277805549,0.1000338218482351,1194339726.957233,4.2315852000514055e-05,False,-5.201380563063233e-07,True,False
2023-11-21 13:50:00,000300.SH,20240119,-0.0009283377430591,1.0,0.0202279390498245,-0.0001015538166321,0.0012811821613552,-1.4226640283601852e-05,success,,19,19,-0.1534911973279801,0.1014010523008099,1087814881.2540867,3.5713279542712093e-05,False,-7.556544327682714e-07,True,False
2023-11-21 14:30:00,000300.SH,20240119,-0.0006661681696285,1.0,0.0051391765814938,-4.969078904662968e-05,-0.0003164794193034,-8.965814969765312e-06,success,,19,19,-0.1487793313773001,0.10611291825149,1478553948.361302,6.702047032793406e-05,False,-3.4889803496625254e-07,True,False
2023-11-21 10:00:00,000300.SH,20240219,-0.0008603310454179,1.0,0.0061713925548192,-4.564686250076674e-05,-0.0025851524291205,-9.098916179243645e-06,success,,16,16,-0.1250137543989333,0.0855510147084161,2400907988.5008764,1.5986959480633527e-05,False,-5.768492730075539e-07,True,False
2023-11-21 10:40:00,000300.SH,20240219,-0.0013536281021119,1.0,0.0120422685060286,-6.614480848388571e-05,0.0013695996685059,-2.5584388032576053e-05,success,,16,16,-0.1231185705795297,0.0874461985278196,1997276919.159926,2.3110058123821075e-05,False,-2.2289633634024363e-06,True,False
2023-11-21 11:20:00,000300.SH,20240219,-0.0008416585315476,1.0,0.0121153221529109,-6.538837057016833e-05,-0.0025473955381584,-8.624390004177598e-06,success,,16,16,-0.1234411701021146,0.0871235990052349,2246269649.315887,2.60974478382937e-05,False,-5.360829449386653e-07,True,False
2023-11-21 13:10:00,000300.SH,20240219,-0.0009293315160552,1.0,0.0173303640682742,-9.039508483069522e-05,-0.0020637906316548,-1.0412151091912103e-05,success,,16,16,-0.1234251298893991,0.0871396392179506,1923739534.6216905,3.849748326592319e-05,False,-6.536419430285019e-07,True,False
2023-11-21 13:50:00,000300.SH,20240219,-0.0016678798583393,1.0,0.0109352400444251,-6.808868525839845e-05,0.0041666792021875,-3.8071026304750176e-05,success,,16,16,-0.1220873622878599,0.0884774068194896,2019816357.9901445,2.1129177989953648e-05,False,-4.476193435626767e-06,True,False
2023-11-21 14:30:00,000300.SH,20240219,-0.0007696085070055,1.0,0.0058332352526311,-3.642929331442555e-05,-0.0037463810391478,-2.9872272509292976e-06,success,,16,16,-0.1177728788247459,0.0927918902826037,1795062899.818586,5.577382612621388e-05,False,-3.130941294633848e-07,True,False
2023-11-21 10:00:00,000300.SH,20240315,-0.002681488345035,1.0,-0.0334372058393505,4.969034230154777e-05,0.0056776721100537,-8.990681932394145e-05,success,,16,16,-0.1615931313368449,0.2330610606671039,48803098.324554205,0.000154619532704,False,-1.8230305814798384e-05,True,False
2023-11-21 10:40:00,000300.SH,20240315,-0.0023816999870747,1.0,-0.0238952411415576,-3.766600306931403e-05,0.0036285514313209,-7.187213882415026e-05,success,,14,14,-0.1591486358693423,0.213526649415831,69648114.01250187,0.0001160778291778,False,-1.214327540535398e-05,True,False
2023-11-21 11:20:00,000300.SH,20240315,-0.0011330367693201,1.0,-0.0527961409013591,0.0002338220908034,-0.0004933278834813,-4.302274793066017e-05,success,,16,16,-0.1601274485553804,0.2345267434485683,88307968.82207966,0.0001700682819868,False,-4.265623871607308e-06,True,False
2023-11-21 13:10:00,000300.SH,20240315,-0.0021150243701642,1.0,-0.0413590810924913,0.000130361099693,0.0039876019798367,-7.203958276812783e-05,success,,16,16,-0.1598475968180487,0.2348065951858999,57724306.69377236,0.0001799360588848,False,-1.1645251300659055e-05,True,False
2023-11-21 13:50:00,000300.SH,20240315,-0.0028723262064562,1.0,-0.0338796650197347,6.48008102293153e-05,0.0067823300034828,-8.860892756453473e-05,success,,16,16,-0.1582329343206767,0.236421257683272,44428350.23738958,0.000166337914209,False,-1.97248135594753e-05,True,False
2023-11-21 14:30:00,000300.SH,20240315,-0.0025534478512355,1.0,-0.0441652856198861,0.0001498080140671,0.006946713754006,-8.818410378311828e-05,success,,15,15,-0.1537276962953021,0.2409264957086466,52883822.4399354,0.0001851095912042,False,-1.804033200393284e-05,True,False
